Tag category,Tag field
Entity_natural_src,Fragment
Entity_natural_src,Fraction
Entity_natural_src,Secretion
Entity_natural_src,Plasmid
Entity_natural_src,Plasmid_details
Entity_natural_src,Gene_mnemonic
Entity_natural_src,Dev_stage
Entity_natural_src,Details
Entity_natural_src,Citation_ID
Entity_natural_src,Citation_label
Entity_natural_src,Sf_ID
Entity_natural_src,Entry_ID
Entity_natural_src,Entity_natural_src_list_ID
Natural_source_db,Entity_natural_src_ID
Natural_source_db,Entity_ID
Natural_source_db,Entity_label
Natural_source_db,Entity_chimera_segment_ID
Natural_source_db,Database_code
Natural_source_db,Database_type
Natural_source_db,Entry_code
Natural_source_db,Entry_type
Natural_source_db,ORF_code
Natural_source_db,Gene_locus_code
Natural_source_db,Gene_cDNA_code
Natural_source_db,Sf_ID
Natural_source_db,Entry_ID
Natural_source_db,Entity_natural_src_list_ID
Entity_experimental_src_list,Sf_category
Entity_experimental_src_list,Sf_framecode
Entity_experimental_src_list,Entry_ID
Entity_experimental_src_list,Sf_ID
Entity_experimental_src_list,ID
Entity_experimental_src,ID
Entity_experimental_src,Entity_ID
Entity_experimental_src,Entity_label
Entity_experimental_src,Entity_chimera_segment_ID
Entity_experimental_src,Production_method
Entity_experimental_src,Host_org_scientific_name
Entity_experimental_src,Host_org_name_common
Entity_experimental_src,Host_org_details
Entity_experimental_src,Host_org_NCBI_taxonomy_ID
Entity_experimental_src,Host_org_genus
Entity_experimental_src,Host_org_species
Entity_experimental_src,Host_org_strain
Entity_experimental_src,Host_org_variant
Entity_experimental_src,Host_org_subvariant
Entity_experimental_src,Host_org_organ
Entity_experimental_src,Host_org_tissue
Entity_experimental_src,Host_org_tissue_fraction
Entity_experimental_src,Host_org_cell_line
Entity_experimental_src,Host_org_cell_type
Entity_experimental_src,Host_org_cellular_location
Entity_experimental_src,Host_org_organelle
Entity_experimental_src,Host_org_gene
Entity_experimental_src,Host_org_culture_collection
Entity_experimental_src,Host_org_ATCC_number
Entity_experimental_src,Vector_type
Entity_experimental_src,PDBview_host_org_vector_name
Entity_experimental_src,PDBview_plasmid_name
Entity_experimental_src,Vector_name
Entity_experimental_src,Vector_details
Entity_experimental_src,Vendor_name
Entity_experimental_src,Host_org_dev_stage
Entity_experimental_src,Details
Entity_experimental_src,Citation_ID
Entity_experimental_src,Citation_label
Entity_experimental_src,Sf_ID
Entity_experimental_src,Entry_ID
Entity_experimental_src,Entity_experimental_src_list_ID
Chem_comp,Sf_category
Chem_comp,Sf_framecode
Chem_comp,Entry_ID
Chem_comp,Sf_ID
Chem_comp,ID
Chem_comp,Provenance
Chem_comp,Name
Chem_comp,Type
Chem_comp,BMRB_code
Chem_comp,PDB_code
Chem_comp,Ambiguous_flag
Chem_comp,Initial_date
Chem_comp,Modified_date
Chem_comp,Release_status
Chem_comp,Replaced_by
Chem_comp,Replaces
Chem_comp,One_letter_code
Chem_comp,Three_letter_code
Chem_comp,Number_atoms_all
Chem_comp,Number_atoms_nh
Chem_comp,PubChem_code
Chem_comp,Subcomponent_list
Chem_comp,InChI_code
Chem_comp,Mon_nstd_flag
Chem_comp,Mon_nstd_class
Chem_comp,Mon_nstd_details
Chem_comp,Mon_nstd_parent
Chem_comp,Mon_nstd_parent_comp_ID
Chem_comp,Std_deriv_one_letter_code
Chem_comp,Std_deriv_three_letter_code
Chem_comp,Std_deriv_BMRB_code
Chem_comp,Std_deriv_PDB_code
Chem_comp,Std_deriv_chem_comp_name
Chem_comp,Synonyms
Chem_comp,Formal_charge
Chem_comp,Paramagnetic
Chem_comp,Aromatic
Chem_comp,Formula
Chem_comp,Formula_weight
Chem_comp,Formula_mono_iso_wt_nat
Chem_comp,Formula_mono_iso_wt_13C
Chem_comp,Formula_mono_iso_wt_15N
Chem_comp,Formula_mono_iso_wt_13C_15N
Chem_comp,Image_file_name
Chem_comp,Image_file_format
Chem_comp,Topo_file_name
Chem_comp,Topo_file_format
Chem_comp,Struct_file_name
Chem_comp,Struct_file_format
Chem_comp,Stereochem_param_file_name
Chem_comp,Stereochem_param_file_format
Chem_comp,Model_details
Chem_comp,Model_erf
Chem_comp,Model_source
Chem_comp,Model_coordinates_details
Chem_comp,Model_coordinates_missing_flag
Chem_comp,Ideal_coordinates_details
Chem_comp,Ideal_coordinates_missing_flag
Chem_comp,Model_coordinates_db_code
Chem_comp,Processing_site
Chem_comp,Vendor
Chem_comp,Vendor_product_code
Chem_comp,Details
Chem_comp,DB_query_date
Chem_comp,DB_last_query_revised_last_date
Chem_comp_common_name,Name
Chem_comp_common_name,Type
Chem_comp_common_name,Sf_ID
Chem_comp_common_name,Entry_ID
Chem_comp_common_name,Comp_ID
Chem_comp_bio_function,Biological_function
Chem_comp_bio_function,Sf_ID
Chem_comp_bio_function,Entry_ID
Chem_comp_bio_function,Comp_ID
Chem_struct_descriptor,ID
Chem_struct_descriptor,Descriptor
Chem_struct_descriptor,Type
Chem_struct_descriptor,Count
Chem_struct_descriptor,Software_ID
Chem_struct_descriptor,Software_label
Chem_struct_descriptor,Sf_ID
Chem_struct_descriptor,Entry_ID
Chem_struct_descriptor,Comp_ID
Chem_comp_descriptor,Descriptor
Chem_comp_descriptor,Type
Chem_comp_descriptor,Program
Chem_comp_descriptor,Program_version
Chem_comp_descriptor,Sf_ID
Chem_comp_descriptor,Entry_ID
Chem_comp_descriptor,Comp_ID
Chem_comp_identifier,Identifier
Chem_comp_identifier,Type
Chem_comp_identifier,Program
Chem_comp_identifier,Program_version
Chem_comp_identifier,Sf_ID
Chem_comp_identifier,Entry_ID
Chem_comp_identifier,Comp_ID
Chem_comp_systematic_name,Name
Chem_comp_systematic_name,Naming_system
Chem_comp_systematic_name,Sf_ID
Chem_comp_systematic_name,Entry_ID
Chem_comp_systematic_name,Comp_ID
Chem_comp_SMILES,Type
Chem_comp_SMILES,String
Chem_comp_SMILES,Sf_ID
Chem_comp_SMILES,Entry_ID
Chem_comp_SMILES,Comp_ID
Chem_comp_keyword,Keyword
Chem_comp_keyword,Sf_ID
Chem_comp_keyword,Entry_ID
Chem_comp_keyword,Comp_ID
PDBX_chem_comp_feature,Type
PDBX_chem_comp_feature,Value
PDBX_chem_comp_feature,Source
PDBX_chem_comp_feature,Support
PDBX_chem_comp_feature,Sf_ID
PDBX_chem_comp_feature,Entry_ID
PDBX_chem_comp_feature,Comp_ID
Characteristic,ID
Characteristic,Name
Characteristic,Atom_ID
Characteristic,Chemical_group
Characteristic,Val
Characteristic,Val_err
Characteristic,Source
Characteristic,Citation_ID
Characteristic,Citation_label
Characteristic,Sf_ID
Characteristic,Entry_ID
Characteristic,Comp_ID
Chem_comp_atom,Atom_ID
Chem_comp_atom,BMRB_code
Chem_comp_atom,PDB_atom_ID
Chem_comp_atom,Alt_atom_ID
Chem_comp_atom,Auth_atom_ID
Chem_comp_atom,Type_symbol
Chem_comp_atom,Isotope_number
Chem_comp_atom,Chirality
Chem_comp_atom,Stereo_config
Chem_comp_atom,Charge
Chem_comp_atom,Partial_charge
Chem_comp_atom,Oxidation_number
Chem_comp_atom,Unpaired_electron_number
Chem_comp_atom,Align
Chem_comp_atom,Aromatic_flag
Chem_comp_atom,Leaving_atom_flag
Chem_comp_atom,Substruct_code
Chem_comp_atom,Ionizable
Chem_comp_atom,Drawing_2D_coord_x
Chem_comp_atom,Drawing_2D_coord_y
Chem_comp_atom,Model_Cartn_x
Chem_comp_atom,Model_Cartn_x_esd
Chem_comp_atom,Model_Cartn_y
Chem_comp_atom,Model_Cartn_y_esd
Chem_comp_atom,Model_Cartn_z
Chem_comp_atom,Model_Cartn_z_esd
Chem_comp_atom,Model_Cartn_x_ideal
Chem_comp_atom,Model_Cartn_y_ideal
Chem_comp_atom,Model_Cartn_z_ideal
Chem_comp_atom,PDBX_ordinal
Chem_comp_atom,Details
Chem_comp_atom,Sf_ID
Chem_comp_atom,Entry_ID
Chem_comp_atom,Comp_ID
Atom_nomenclature,Atom_ID
Atom_nomenclature,Atom_name
Atom_nomenclature,Naming_system
Atom_nomenclature,Sf_ID
Atom_nomenclature,Entry_ID
Atom_nomenclature,Comp_ID
Chem_comp_bond,ID
Chem_comp_bond,Type
Chem_comp_bond,Value_order
Chem_comp_bond,Atom_ID_1
Chem_comp_bond,Atom_ID_2
Chem_comp_bond,Aromatic_flag
Chem_comp_bond,Stereo_config
Chem_comp_bond,Ordinal
Chem_comp_bond,Details
Chem_comp_bond,Sf_ID
Chem_comp_bond,Entry_ID
Chem_comp_bond,Comp_ID
Chem_comp_tor,ID
Chem_comp_tor,Atom_ID_1
Chem_comp_tor,Atom_ID_2
Chem_comp_tor,Atom_ID_3
Chem_comp_tor,Atom_ID_4
Chem_comp_tor,Details
Chem_comp_tor,Sf_ID
Chem_comp_tor,Entry_ID
Chem_comp_tor,Comp_ID
Chem_comp_angle,ID
Chem_comp_angle,Atom_ID_1
Chem_comp_angle,Atom_ID_2
Chem_comp_angle,Atom_ID_3
Chem_comp_angle,Details
Chem_comp_angle,Sf_ID
Chem_comp_angle,Entry_ID
Chem_comp_angle,Comp_ID
Chem_comp_db_link,Author_supplied
Chem_comp_db_link,Database_code
Chem_comp_db_link,Accession_code
Chem_comp_db_link,Accession_code_type
Chem_comp_db_link,Entry_mol_code
Chem_comp_db_link,Entry_mol_name
Chem_comp_db_link,Entry_experimental_method
Chem_comp_db_link,Entry_relation_type
Chem_comp_db_link,Entry_details
Chem_comp_db_link,Sf_ID
Chem_comp_db_link,Entry_ID
Chem_comp_db_link,Comp_ID
Chem_comp_citation,Citation_ID
Chem_comp_citation,Citation_label
Chem_comp_citation,Sf_ID
Chem_comp_citation,Entry_ID
Chem_comp_citation,Comp_ID
Sample,Sf_category
Sample,Sf_framecode
Sample,Entry_ID
Sample,Sf_ID
Sample,ID
Sample,Type
Sample,Sub_type
Sample,Details
Sample,Aggregate_sample_number
Sample,Solvent_system
Sample,Preparation_date
Sample,Preparation_expiration_date
Sample,Polycrystallization_protocol
Sample,Single_crystal_protocol
Sample,Crystal_grow_apparatus
Sample,Crystal_grow_atmosphere
Sample,Crystal_grow_details
Sample,Crystal_grow_method
Sample,Crystal_grow_method_cit_ID
Sample,Crystal_grow_pH
Sample,Crystal_grow_pH_range
Sample,Crystal_grow_pressure
Sample,Crystal_grow_pressure_esd
Sample,Crystal_grow_seeding
Sample,Crystal_grow_seeding_cit_ID
Sample,Crystal_grow_temp
Sample,Crystal_grow_temp_details
Sample,Crystal_grow_temp_esd
Sample,Crystal_grow_time
Sample,Oriented_sample_prep_protocol
Sample,Lyophilization_cryo_protectant
Sample,Storage_protocol
Sample_component,ID
Sample_component,Mol_common_name
Sample_component,Isotopic_labeling
Sample_component,Assembly_ID
Sample_component,Assembly_label
Sample_component,Entity_ID
Sample_component,Entity_label
Sample_component,Product_ID
Sample_component,Type
Sample_component,Concentration_val
Sample_component,Concentration_val_min
Sample_component,Concentration_val_max
Sample_component,Concentration_val_units
Sample_component,Concentration_val_err
Sample_component,Vendor
Sample_component,Vendor_product_name
Sample_component,Vendor_product_code
Sample_component,Sf_ID
Sample_component,Entry_ID
Sample_component,Sample_ID
Sample_component_atom_isotope,Sample_component_ID
Sample_component_atom_isotope,Mol_common_name
Sample_component_atom_isotope,Assembly_atom_ID
Sample_component_atom_isotope,Entity_ID
Sample_component_atom_isotope,Entity_label
Sample_component_atom_isotope,Comp_ID
Sample_component_atom_isotope,Comp_isotope_label_code
Sample_component_atom_isotope,Comp_index_ID
Sample_component_atom_isotope,Seq_ID
Sample_component_atom_isotope,Atom_ID
Sample_component_atom_isotope,Atom_type
Sample_component_atom_isotope,Atom_isotope_number
Sample_component_atom_isotope,Label_pct
Sample_component_atom_isotope,Auth_entity_assembly_ID
Sample_component_atom_isotope,Auth_entity_ID
Sample_component_atom_isotope,Auth_seq_ID
Sample_component_atom_isotope,Auth_comp_ID
Sample_component_atom_isotope,Auth_atom_ID
Sample_component_atom_isotope,Sf_ID
Sample_component_atom_isotope,Entry_ID
Sample_component_atom_isotope,Sample_ID
Sample_citation,Citation_ID
Sample_citation,Citation_label
Sample_citation,Sf_ID
Sample_citation,Entry_ID
Sample_citation,Sample_ID
Sample_condition_list,Sf_category
Sample_condition_list,Sf_framecode
Sample_condition_list,Entry_ID
Sample_condition_list,Sf_ID
Sample_condition_list,ID
Sample_condition_list,Details
Sample_condition_variable,Type
Sample_condition_variable,Val
Sample_condition_variable,Val_err
Sample_condition_variable,Val_units
Sample_condition_variable,Sf_ID
Sample_condition_variable,Entry_ID
Sample_condition_variable,Sample_condition_list_ID
Sample_condition_citation,Citation_ID
Sample_condition_citation,Citation_label
Sample_condition_citation,Sf_ID
Sample_condition_citation,Entry_ID
Sample_condition_citation,Sample_condition_list_ID
Entity_purity_list,Sf_category
Entity_purity_list,Sf_framecode
Entity_purity_list,Entry_ID
Entity_purity_list,Sf_ID
Entity_purity_list,ID
Entity_purity_list,Details
Entity_purity,ID
Entity_purity,Sample_ID
Entity_purity,Sample_label
Entity_purity,Entity_ID
Entity_purity,Entity_label
Entity_purity,Val
Entity_purity,Val_units
Entity_purity,Measurement_method
Entity_purity,Details
Entity_purity,Sf_ID
Entity_purity,Entry_ID
Entity_purity,Entity_purity_list_ID
Entity_purity_citation,Citation_ID
Entity_purity_citation,Citation_label
Entity_purity_citation,Sf_ID
Entity_purity_citation,Entry_ID
Entity_purity_citation,Entity_purity_list_ID
Software,Sf_category
Software,Sf_framecode
Software,Entry_ID
Software,Sf_ID
Software,ID
Software,Name
Software,Version
Software,Details
Vendor,Name
Vendor,Address
Vendor,Electronic_address
Vendor,Sf_ID
Vendor,Entry_ID
Vendor,Software_ID
Task,Task
Task,Sf_ID
Task,Entry_ID
Task,Software_ID
Software_citation,Citation_ID
Software_citation,Citation_label
Software_citation,Sf_ID
Software_citation,Entry_ID
Software_citation,Software_ID
Method,Sf_category
Method,Sf_framecode
Method,Entry_ID
Method,Sf_ID
Method,ID
Method,Derivation_type
Method,Details
Method,Computer_ID
Method,Computer_label
Method_file,ID
Method_file,Name
Method_file,Text_format
Method_file,Text
Method_file,Sf_ID
Method_file,Entry_ID
Method_file,Method_ID
Method_param,File_name
Method_param,Text_format
Method_param,Text
Method_param,Sf_ID
Method_param,Entry_ID
Method_param,Method_ID
Method_citation,Citation_ID
Method_citation,Citation_label
Method_citation,Sf_ID
Method_citation,Entry_ID
Method_citation,Method_ID
Mass_spec,Sf_category
Mass_spec,Sf_framecode
Mass_spec,Entry_ID
Mass_spec,Sf_ID
Mass_spec,ID
Mass_spec,Type
Mass_spec,Manufacturer
Mass_spec,Model
Mass_spec,Serial_number
Mass_spec,Details
Mass_spec_config,ID
Mass_spec_config,Ordinal
Mass_spec_config,Component_type
Mass_spec_config,Component_name
Mass_spec_config,Sf_ID
Mass_spec_config,Entry_ID
Mass_spec_config,Mass_spec_ID
Mass_spec_component_param,Mass_spec_config_ID
Mass_spec_component_param,ID
Mass_spec_component_param,Name
Mass_spec_component_param,Value
Mass_spec_component_param,Sf_ID
Mass_spec_component_param,Entry_ID
Mass_spec_component_param,Mass_spec_ID
Mass_spec_software,Software_ID
Mass_spec_software,Software_label
Mass_spec_software,Sf_ID
Mass_spec_software,Entry_ID
Mass_spec_software,Mass_spec_ID
Mass_spec_citation,Citation_ID
Mass_spec_citation,Citation_label
Mass_spec_citation,Sf_ID
Mass_spec_citation,Entry_ID
Mass_spec_citation,Mass_spec_ID
Mass_spectrometer_list,Sf_category
Mass_spectrometer_list,Sf_framecode
Mass_spectrometer_list,Entry_ID
Mass_spectrometer_list,Sf_ID
Mass_spectrometer_list,ID
Mass_spectrometer_view,ID
Mass_spectrometer_view,Name
Mass_spectrometer_view,Manufacturer
Mass_spectrometer_view,Model
Mass_spectrometer_view,Type
Mass_spectrometer_view,Fragmentation_method
Mass_spectrometer_view,Ionization_method
Mass_spectrometer_view,Spectrum_type
Mass_spectrometer_view,Serial_number
Mass_spectrometer_view,Details
Mass_spectrometer_view,Citation_ID
Mass_spectrometer_view,Citation_label
Mass_spectrometer_view,Sf_ID
Mass_spectrometer_view,Entry_ID
Mass_spectrometer_view,Mass_spectrometer_list_ID
Mass_spec_ref_compd_set,Sf_category
Mass_spec_ref_compd_set,Sf_framecode
Mass_spec_ref_compd_set,Entry_ID
Mass_spec_ref_compd_set,Sf_ID
Mass_spec_ref_compd_set,ID
Mass_spec_ref_compd_set,Details
Mass_spec_ref_compd,ID
Mass_spec_ref_compd,Name
Mass_spec_ref_compd,Mono_isotopic_mass
Mass_spec_ref_compd,Sf_ID
Mass_spec_ref_compd,Entry_ID
Mass_spec_ref_compd,Mass_spec_ref_compd_set_ID
Chromatographic_system,Sf_category
Chromatographic_system,Sf_framecode
Chromatographic_system,Entry_ID
Chromatographic_system,Sf_ID
Chromatographic_system,ID
Chromatographic_system,Type
Chromatographic_system,Pump_manufacturer
Chromatographic_system,Pump_model
Chromatographic_system,Pump_serial_number
Chromatographic_system,Autosampler_manufacturer
Chromatographic_system,Autosampler_model
Chromatographic_system,Autosampler_serial_number
Chromatographic_system,Col_compartment_manufacturer
Chromatographic_system,Col_compartment_model
Chromatographic_system,Col_compartment_serial_number
Chromatographic_system,Details
Chromatographic_column,Sf_category
Chromatographic_column,Sf_framecode
Chromatographic_column,Entry_ID
Chromatographic_column,Sf_ID
Chromatographic_column,ID
Chromatographic_column,Vendor
Chromatographic_column,Type
Chromatographic_column,Packing_material
Chromatographic_column,Packing_material_pore_size
Chromatographic_column,Width
Chromatographic_column,Length
Fluorescence_instrument,Sf_category
Fluorescence_instrument,Sf_framecode
Fluorescence_instrument,Entry_ID
Fluorescence_instrument,Sf_ID
Fluorescence_instrument,ID
Fluorescence_instrument,Details
Fluorescence_instrument,Type
Fluorescence_instrument,Manufacturer
Fluorescence_instrument,Model
Fluorescence_instrument,Serial_number
EMR_instrument,Sf_category
EMR_instrument,Sf_framecode
EMR_instrument,Entry_ID
EMR_instrument,Sf_ID
EMR_instrument,ID
EMR_instrument,Details
EMR_instrument,Type
EMR_instrument,Manufacturer
EMR_instrument,Model
EMR_instrument,Serial_number
Xray_instrument,Sf_category
Xray_instrument,Sf_framecode
Xray_instrument,Entry_ID
Xray_instrument,Sf_ID
Xray_instrument,ID
Xray_instrument,Details
Xray_instrument,Location
Xray_instrument,Type
Xray_instrument,Manufacturer
Xray_instrument,Model
Xray_instrument,Serial_number
Xray_instrument,Detector_type
Xray_instrument,Source
Xray_instrument,Wavelength
Xray_instrument,SAXS_detector_sample_distance
Xray_instrument,WAXS_detector_sample_distance
NMR_spectrometer,Sf_category
NMR_spectrometer,Sf_framecode
NMR_spectrometer,Entry_ID
NMR_spectrometer,Sf_ID
NMR_spectrometer,ID
NMR_spectrometer,Details
NMR_spectrometer,Manufacturer
NMR_spectrometer,Model
NMR_spectrometer,Serial_number
NMR_spectrometer,Field_strength
NMR_spectrometer_citation,Citation_ID
NMR_spectrometer_citation,Citation_label
NMR_spectrometer_citation,Sf_ID
NMR_spectrometer_citation,Entry_ID
NMR_spectrometer_citation,NMR_spectrometer_ID
NMR_spectrometer_list,Sf_category
NMR_spectrometer_list,Sf_framecode
NMR_spectrometer_list,Entry_ID
NMR_spectrometer_list,Sf_ID
NMR_spectrometer_list,ID
NMR_spectrometer_view,ID
NMR_spectrometer_view,Name
NMR_spectrometer_view,Manufacturer
NMR_spectrometer_view,Model
NMR_spectrometer_view,Serial_number
NMR_spectrometer_view,Field_strength
NMR_spectrometer_view,Details
NMR_spectrometer_view,Citation_ID
NMR_spectrometer_view,Citation_label
NMR_spectrometer_view,Sf_ID
NMR_spectrometer_view,Entry_ID
NMR_spectrometer_view,NMR_spectrometer_list_ID
NMR_spectrometer_probe,Sf_category
NMR_spectrometer_probe,Sf_framecode
NMR_spectrometer_probe,Entry_ID
NMR_spectrometer_probe,Sf_ID
NMR_spectrometer_probe,ID
NMR_spectrometer_probe,Details
NMR_spectrometer_probe,Manufacturer
NMR_spectrometer_probe,Model
NMR_spectrometer_probe,Serial_number
NMR_spectrometer_probe,Diameter
NMR_spectrometer_probe,Rotor_length
NMR_spectrometer_probe,Rotor_composition
NMR_spectrometer_probe,Internal_volume
NMR_spectrometer_probe,Spacer_present
NMR_probe,Type
NMR_probe,Sf_ID
NMR_probe,Entry_ID
NMR_probe,NMR_spectrometer_probe_ID
NMR_spectrometer_probe_citation,Citation_ID
NMR_spectrometer_probe_citation,Citation_label
NMR_spectrometer_probe_citation,Sf_ID
NMR_spectrometer_probe_citation,Entry_ID
NMR_spectrometer_probe_citation,NMR_spectrometer_probe_ID
Experiment_list,Sf_category
Experiment_list,Sf_framecode
Experiment_list,Entry_ID
Experiment_list,Sf_ID
Experiment_list,ID
Experiment_list,Details
Experiment,ID
Experiment,Name
Experiment,Raw_data_flag
Experiment,NMR_spec_expt_ID
Experiment,NMR_spec_expt_label
Experiment,MS_expt_ID
Experiment,MS_expt_label
Experiment,SAXS_expt_ID
Experiment,SAXS_expt_label
Experiment,FRET_expt_ID
Experiment,FRET_expt_label
Experiment,EMR_expt_ID
Experiment,EMR_expt_label
Experiment,Sample_ID
Experiment,Sample_label
Experiment,Sample_state
Experiment,Sample_volume
Experiment,Sample_volume_units
Experiment,Sample_condition_list_ID
Experiment,Sample_condition_list_label
Experiment,Sample_spinning_rate
